%time,seq,stamp,frame_id,child_frame_id,x,y,z
23196589446,1160,23200000000,world,base_link,7.547954523191963,-3.1911790067710943,-3.481730550987383e-07
23256675439,1161,23220000000,world,base_link,7.53810210917956,-3.202576764154232,1.0486263705006271e-06
23256707260,1162,23240000000,world,base_link,7.528077414989427,-3.2138241558404252,-6.739217929992158e-07
23256745863,1163,23260000000,world,base_link,7.517894722073075,-3.2249187391814886,-6.275279948453338e-11
23316627651,1164,23280000000,world,base_link,7.507552675301445,-3.235855331886985,-5.1886300811432307e-11
23316653132,1165,23300000000,world,base_link,7.497049277775014,-3.24663666663453,-5.315710024933473e-11
23326665301,1166,23320000000,world,base_link,7.486386724052034,-3.2572605193825077,-5.32088990923274e-11
23342386494,1167,23340000000,world,base_link,7.475567232652805,-3.2677246765203987,-6.434449847936285e-11
23386775437,1168,23360000000,world,base_link,7.464593051707082,-3.2780269544148712,-5.4511398867029826e-11
23436983181,1169,23380000000,world,base_link,7.453466459655219,-3.2881652009525144,-5.4393000520347456e-11
23437023868,1170,23400000000,world,base_link,7.442189764918885,-3.2981372960376567,-6.542489813798902e-11
23437059485,1171,23420000000,world,base_link,7.430765305448906,-3.307941152026611,-5.496179900088549e-11
23486591181,1172,23440000000,world,base_link,7.419195448254181,-3.317574714126861,-6.608990091305778e-11
23486625804,1173,23460000000,world,base_link,7.40748258896655,-3.327035960818276,-6.640559976900384e-11
23488685938,1174,23480000000,world,base_link,7.395629151354674,-3.3363229042401086,-6.67099986362274e-11
23496669310,1175,23500000000,world,base_link,7.383637586860756,-3.34543359058968,-6.700310098417539e-11
23546658122,1176,23520000000,world,base_link,7.371510374121277,-3.3543661005077863,-6.72846986460307e-11
23606740158,1177,23540000000,world,base_link,7.359250018486067,-3.363118549460351,-5.838339880992471e-11
23606784790,1178,23560000000,world,base_link,7.346859051517724,-3.371689088102209,-5.720440093837098e-11
23606825427,1179,23580000000,world,base_link,7.334340030520606,-3.3800759026563387,-6.806100127931813e-11
23606901938,1180,23600000000,world,base_link,7.321758888869963,-3.3883740713987374,-5.957929982702836e-11
23666545919,1181,23620000000,world,base_link,7.309131716875596,-3.3966090083795564,-5.852419937557585e-11
23666562892,1182,23640000000,world,base_link,7.296406095313374,-3.404694254813889,-5.778939826672769e-11
23666570952,1183,23660000000,world,base_link,7.283672757262456,-3.412767679233376,-5.772430103356818e-11
23689723371,1184,23680000000,world,base_link,7.270938846095936,-3.420840224939372,-5.780079886941181e-11
23712672189,1185,23700000000,world,base_link,7.258204866443373,-3.4289126656285727,-6.831209903301882e-11
23756663254,1186,23720000000,world,base_link,7.245470853911341,-3.4369850559084862,-6.831240087490364e-11
23756697810,1187,23740000000,world,base_link,7.232736811017565,-3.4450573996347824,-6.83124980194183e-11
23816707676,1188,23760000000,world,base_link,7.220002737938836,-3.45312969707441,-6.83125986333799e-11
23816723907,1189,23780000000,world,base_link,7.207268634692985,-3.4612019482463827,-5.965520091799625e-11
23816732093,1190,23800000000,world,base_link,7.194534501265986,-3.469274153145202,-5.852550041818283e-11
